Unnamed: 0,order_id,first_name,last_name,email,total_amt,items_cnt,category,item_name,price
23369,219215.0,Lucia,Freeman,LuciaFreeman1990@outlook.biz,45.0,3.0,dongle,fuzzy dongle opener,15.0
23370,237529.0,Santiago,Liu,Santiago_Liu@inbox.biz,24.0,4.0,dongle,fuzzy dongle charger,6.0
23371,163950.0,Logan,Botson,Logan_Botson@gmail.biz,67.2,4.0,mechanism,aerodynamic mechanism refill,16.8
23372,241176.0,R,Rossi,R_Rossi1963@yahoo.info,13.2,10.0,widget,digital widget wrapper,1.32
23373,,M,Fourie,MFourie1973@earthlink.net,,,,,
23374,,Tala,Weber,TalaWeber2001@earthlink.com,,,,,
23375,,Lucas,Dubois,LucasDubois@inbox.com,,,,,
23376,141842.0,F,Costa,F_Costa1975@outlook.net,16.5,2.0,dongle,miniature dongle opener,8.25
23377,57221.0,Aanya,Costa,Aanya_Costa@mail.info,52.5,1.0,mechanism,aerodynamic mechanism storage_unit,52.5
23378,88865.0,Luis,Botson,LuisBotson2001@inbox.com,1400.0,4.0,contraption,aerodynamic contraption,350.0
23379,82409.0,Diya,Adebayo,DiyaAdebayo@yahoo.org,0.0,2.0,apparatus,glossy apparatus how-to-manual,0.0
23380,267423.0,A,Nielsen,A_Nielsen@gmail.org,200.0,4.0,device,device,50.0
23381,211697.0,Isabella,Mueller,Isabella_Mueller@inbox.com,20.63,1.0,mechanism,miniature mechanism storage_unit,20.63
23382,119110.0,Mohamed,Fourie,Mohamed_Fourie@gmail.net,264.0,3.0,instrument,extra-strength instrument,88.0
23383,197803.0,M,Hassan,MHassan@earthlink.com,0.0,2.0,tool,matte tool how-to-manual,0.0
23384,73106.0,Anika,Ng,Anika_Ng1963@outlook.net,44.55,9.0,widget,organic widget warmer,4.95
23385,216750.0,Liam,Russell,LiamRussell2003@mail.com,78.0,2.0,dongle,rechargable dongle,39.0
23386,200710.0,Maryam,Watanabe,Maryam_Watanabe@inbox.edu,200.0,4.0,device,device,50.0
23387,284685.0,I,Ortiz,I_Ortiz@gmail.com,2250.0,3.0,apparatus,apparatus storage_unit,750.0
23388,246349.0,Hanah,Martin,HanahMartin@mail.org,97.5,1.0,dongle,rechargable dongle storage_unit,97.5
23389,51331.0,Tala,Zhou,TalaZhou1989@gmail.com,60.0,4.0,tool,glossy tool opener,15.0
23390,273086.0,Arata,Fourie,ArataFourie1956@gmail.net,360.0,4.0,dongle,industrial-strength dongle,90.0
23391,305605.0,Isabella,Watanabe,IsabellaWatanabe@yahoo.com,90.0,3.0,dongle,matte dongle refill,30.0
23392,64701.0,R,Lewis,R_Lewis1954@gmail.edu,132.0,3.0,instrument,fuzzy instrument,44.0
23393,96442.0,Anne,Davis,Anne_Davis1965@yahoo.info,21.0,7.0,widget,widget,3.0
23394,181956.0,Sunita,Robotson,Sunita_Robotson1989@gmail.org,231.4,2.0,gadget,rechargable gadget,115.7
23395,230198.0,M,Silva,MSilva1965@inbox.net,495.0,3.0,apparatus,digital apparatus opener,165.0
23396,141757.0,Nalah,Huang,Nalah_Huang@outlook.com,120.0,4.0,mechanism,extra-strength mechanism,30.0
23397,138168.0,Claire,Sokolov,Claire_Sokolov1993@earthlink.net,7.2,8.0,widget,organic widget charger,0.9
23398,102379.0,Chloe,Ahmad,Chloe_Ahmad@gmail.com,212.96,4.0,instrument,digital instrument warmer,53.24
23399,357401.0,J,Khan,J_Khan@yahoo.com,44.0,4.0,tool,prize-winning tool wrapper,11.0
23400,,E,Bertrand,EBertrand1986@gmail.org,,,,,
23401,136064.0,Peter,Horvat,PeterHorvat@gmail.com,40.0,4.0,tool,fuzzy tool wrapper,10.0
23402,110116.0,Ruth,Chopra,RuthChopra@gmail.com,175.0,2.0,tool,aerodynamic tool storage_unit,87.5
23403,398201.0,Davit,Kruger,DavitKruger@gmail.info,96.0,2.0,dongle,extra-strength dongle refill,48.0
23404,344347.0,Hawa,Rodriquez,HawaRodriquez2000@outlook.com,750.0,3.0,contraption,fuzzy contraption,250.0
23405,115178.0,Kobe,Ng,Kobe_Ng1977@mail.net,9.0,6.0,widget,widget opener,1.5
23406,129868.0,M,Chen,MChen@inbox.net,75.0,3.0,tool,fuzzy tool,25.0
23407,,J,Mueller,J_Mueller2005@gmail.org,,,,,
23408,198586.0,Alonso,Anand,AlonsoAnand1953@outlook.edu,54.0,4.0,mechanism,analog mechanism,13.5
23409,,Valentina,Chopra,ValentinaChopra@outlook.com,,,,,
23410,397293.0,Botty,Korhonen,BottyKorhonen@inbox.org,480.0,4.0,apparatus,extra-strength apparatus charger,120.0
23411,370223.0,Omar,Diaz,OmarDiaz@outlook.org,124.8,4.0,dongle,reflective dongle refill,31.2
23412,,Dot,Petrov,DotPetrov@mail.com,,,,,
23413,,Aanya,Costa,Aanya_Costa@earthlink.info,,,,,
23414,32990.0,Pierre,Chen,PierreChen2000@gmail.com,187.52,4.0,mechanism,matte mechanism storage_unit,46.88
23415,276116.0,Peter,Hassan,PeterHassan@mail.com,30.0,4.0,mechanism,fuzzy mechanism opener,7.5
23416,66830.0,Omar,Kim,Omar_Kim@mail.com,280.0,2.0,module,aerodynamic module,140.0
23417,174391.0,Ben,Khoury,Ben_Khoury@inbox.org,195.0,3.0,device,rechargable device,65.0
23418,378040.0,Jacob,Jones,Jacob_Jones@gmail.com,0.0,3.0,tool,organic tool how-to-manual,0.0
23419,141451.0,T,Kim,TKim@earthlink.edu,2250.0,3.0,contraption,industrial-strength contraption,750.0
23420,94309.0,Isabella,Khoury,Isabella_Khoury@gmail.com,0.0,4.0,tool,tool how-to-manual,0.0
23421,37816.0,Rodrigo,Costa,Rodrigo_Costa@earthlink.net,54.0,3.0,device,analog device wrapper,18.0
23422,139564.0,A,Petrov,A_Petrov1983@yahoo.com,120.0,4.0,tool,extra-strength tool carrying_case,30.0
23423,377884.0,Grace,Silva,Grace_Silva1955@inbox.net,117.0,3.0,dongle,rechargable dongle,39.0
23424,20895.0,Aya,Korhonen,Aya_Korhonen@earthlink.com,0.0,4.0,tool,tool how-to-manual,0.0
23425,285475.0,Alonso,Brown,Alonso_Brown@earthlink.org,40.0,4.0,tool,tool wrapper,10.0
23426,,Peter,Fourie,PeterFourie@mail.com,,,,,
23427,20912.0,A,Hernandez,A_Hernandez@earthlink.com,33.0,4.0,mechanism,miniature mechanism,8.25
23428,341692.0,Jonas,Smith,JonasSmith@gmail.com,180.0,4.0,dongle,organic dongle,45.0
23429,,Fatima,Brown,FatimaBrown1968@gmail.info,,,,,
23430,26183.0,R,Kumar,RKumar@earthlink.com,36.0,4.0,device,analog device charger,9.0
23431,332448.0,Adam,Huang,Adam_Huang@gmail.com,0.0,4.0,dongle,reflective dongle how-to-manual,0.0
23432,348565.0,Haruta,Gupta,Haruta_Gupta2003@earthlink.net,504.0,3.0,apparatus,aerodynamic apparatus wrapper,168.0
23433,,M,Miller,M_Miller@gmail.net,,,,,
23434,341871.0,Khalid,Khan,KhalidKhan@inbox.net,1072.5,3.0,contraption,reflective contraption warmer,357.5
23435,145506.0,Zeke,McRobotFace,Zeke_McRobotFace@mail.biz,55.0,2.0,tool,prize-winning tool,27.5
23436,49867.0,Khalid,Rodriquez,Khalid_Rodriquez@mail.com,66.0,4.0,mechanism,digital mechanism,16.5
23437,,S,Gonzalez,S_Gonzalez1997@inbox.org,,,,,
23438,4318.0,Ariel,Botson,Ariel_Botson1970@gmail.net,720.0,2.0,apparatus,extra-strength apparatus carrying_case,360.0
23439,249285.0,Ali,Hassan,AliHassan1989@yahoo.info,88.0,2.0,instrument,instrument,44.0
23440,381607.0,Lucas,Adams,LucasAdams@mail.info,19.44,12.0,widget,analog widget cleaner,1.62
23441,35872.0,Rebecca,Wilson,RebeccaWilson1995@gmail.com,53.24,2.0,instrument,miniature instrument warmer,26.62
23442,134952.0,Sarah,Phillips,Sarah_Phillips1954@mail.com,19.5,13.0,widget,widget opener,1.5
23443,359426.0,Jacob,Gruber,JacobGruber@gmail.info,33.0,2.0,mechanism,digital mechanism,16.5
23444,264722.0,Mia,Zhou,Mia_Zhou1960@gmail.edu,33.0,10.0,widget,digital widget,3.3
23445,169901.0,Halim,Gupta,HalimGupta@outlook.edu,19.5,1.0,mechanism,rechargable mechanism,19.5
23446,99603.0,Reem,Gruber,Reem_Gruber@gmail.com,240.0,2.0,module,glossy module,120.0
23447,220138.0,M,Kruger,MKruger1952@earthlink.com,14.85,9.0,mechanism,miniature mechanism charger,1.65
23448,358192.0,Bekim,Varghese,Bekim_Varghese1995@gmail.com,200.0,4.0,device,device,50.0
23449,147160.0,Amaira,Murphy,AmairaMurphy@outlook.biz,240.0,2.0,module,extra-strength module carrying_case,120.0
23450,11529.0,M,Weber,MWeber1972@inbox.biz,90.0,3.0,dongle,dongle,30.0
23451,8406.0,Camila,Chopra,CamilaChopra1972@gmail.com,27.0,1.0,dongle,analog dongle,27.0
23452,,Riya,Agarwal,Riya_Agarwal@gmail.org,,,,,
23453,388879.0,I,Evans,IEvans@mail.info,21.0,1.0,mechanism,aerodynamic mechanism,21.0
23454,149990.0,Juan,Kim,JuanKim1954@yahoo.com,22.44,17.0,widget,digital widget wrapper,1.32
23455,,Kobe,Alami,Kobe_Alami2001@gmail.com,,,,,
23456,,Mia,Powell,Mia_Powell@gmail.edu,,,,,
23457,190190.0,Lucia,Dubois,Lucia_Dubois@gmail.com,337.5,3.0,mechanism,industrial-strength mechanism storage_unit,112.5
23458,33744.0,Reem,Lee,ReemLee1980@mail.edu,180.0,4.0,mechanism,industrial-strength mechanism,45.0
23459,207127.0,Nathan,Adams,NathanAdams@inbox.edu,31.2,8.0,widget,reflective widget,3.9
23460,301140.0,Felipe,Khoury,FelipeKhoury@gmail.edu,59.4,6.0,widget,industrial-strength widget warmer,9.9
23461,293233.0,Grace,Evans,GraceEvans1999@mail.info,22.0,4.0,device,miniature device charger,5.5
23462,28191.0,Arata,Adebayo,ArataAdebayo@mail.com,130.0,4.0,tool,rechargable tool,32.5
23463,338744.0,Haruta,Powell,Haruta_Powell@yahoo.biz,216.0,3.0,module,glossy module cleaner,72.0
23464,58687.0,Lisa,Amin,LisaAmin@yahoo.org,135.0,3.0,device,analog device,45.0
23465,149590.0,L,Ortiz,LOrtiz@gmail.com,1100.0,4.0,contraption,prize-winning contraption,275.0
23466,,Haruta,Saito,HarutaSaito@outlook.info,,,,,
23467,369748.0,Rebecca,Martin,RebeccaMartin1999@mail.net,1250.0,4.0,contraption,matte contraption,312.5
23468,473.0,Davit,Ahmad,DavitAhmad@earthlink.com,143.0,2.0,device,rechargable device warmer,71.5
23469,342669.0,Riya,Acharya,RiyaAcharya2005@inbox.biz,400.0,2.0,module,extra-strength module,200.0
23470,59833.0,Robot,Dubois,Robot_Dubois2003@gmail.com,39.0,3.0,tool,reflective tool wrapper,13.0
23471,97259.0,Ji-woo,Lee,Ji-woo_Lee@earthlink.com,5.46,7.0,widget,rechargable widget charger,0.78
23472,268693.0,S,Rossi,S_Rossi@yahoo.org,78.0,4.0,dongle,rechargable dongle opener,19.5
23473,319918.0,Lucas,Hassan,LucasHassan2004@gmail.com,110.0,4.0,device,miniature device,27.5
23474,109656.0,Tambika,Adebayo,TambikaAdebayo@gmail.biz,150.0,3.0,module,module opener,50.0
23475,188168.0,A,Pillay,APillay1991@gmail.org,171.6,3.0,instrument,rechargable instrument,57.2
23476,218132.0,Mateo,Varghese,MateoVarghese1968@gmail.info,150.0,3.0,device,matte device refill,50.0
23477,228883.0,Isabella,Sousa,IsabellaSousa2002@outlook.net,165.0,3.0,device,digital device,55.0
23478,255516.0,Reem,Tamm,Reem_Tamm1997@yahoo.org,93.75,3.0,tool,matte tool,31.25
23479,111499.0,Fatima,Murphy,Fatima_Murphy@outlook.net,137.28,4.0,instrument,rechargable instrument carrying_case,34.32
23480,237070.0,Grace,Davis,GraceDavis1992@gmail.org,180.0,3.0,module,module carrying_case,60.0
23481,191329.0,Marina,Kowalski,Marina_Kowalski@earthlink.com,57.6,4.0,mechanism,glossy mechanism refill,14.4
23482,232839.0,B,Novak,B_Novak@gmail.com,0.0,3.0,gadget,fuzzy gadget how-to-manual,0.0
23483,173854.0,Jennifer,Fourie,Jennifer_Fourie2005@gmail.com,640.8,4.0,gadget,industrial-strength gadget cleaner,160.2
23484,,Adam,Hernandez,Adam_Hernandez@earthlink.info,,,,,
23485,71605.0,Alonso,Schmidt,AlonsoSchmidt@gmail.edu,13.2,2.0,mechanism,digital mechanism wrapper,6.6
23486,123849.0,F,Martin,F_Martin1959@yahoo.edu,21.0,7.0,widget,fuzzy widget,3.0
23487,278882.0,Santiago,Varghese,Santiago_Varghese1979@inbox.info,270.0,3.0,module,analog module,90.0
23488,179162.0,Adam,McRobotFace,Adam_McRobotFace1951@earthlink.info,110.0,4.0,tool,prize-winning tool,27.5
23489,367653.0,N,Kim,NKim@earthlink.biz,27.0,9.0,widget,widget,3.0
23490,375953.0,Hosna,Powell,Hosna_Powell@inbox.biz,156.0,2.0,module,rechargable module cleaner,78.0
23491,149061.0,M,Miller,MMiller1968@gmail.info,36.0,4.0,tool,analog tool wrapper,9.0
23492,217416.0,L,Freeman,LFreeman1969@outlook.com,145.2,3.0,instrument,instrument warmer,48.4
23493,374502.0,Liam,Jones,Liam_Jones@yahoo.com,225.0,3.0,device,organic device,75.0
23494,131661.0,Rin,Murphy,Rin_Murphy@earthlink.edu,242.0,4.0,device,digital device warmer,60.5
23495,321630.0,A,Ortiz,A_Ortiz@outlook.com,0.0,4.0,module,industrial-strength module how-to-manual,0.0
23496,170016.0,S,Tamm,STamm@gmail.com,24.75,3.0,dongle,miniature dongle opener,8.25
23497,144129.0,Lisa,Hopper,LisaHopper@mail.info,120.0,4.0,dongle,dongle,30.0
23498,84767.0,D,Russell,D_Russell@gmail.edu,0.0,1.0,dongle,prize-winning dongle how-to-manual,0.0
23499,93267.0,Elias,Powell,Elias_Powell1975@outlook.com,391.6,4.0,gadget,digital gadget,97.9
23500,356585.0,Elizabeth,Acharya,Elizabeth_Acharya@gmail.org,110.0,4.0,tool,prize-winning tool,27.5
23501,338512.0,Janelle,Botson,Janelle_Botson@yahoo.com,78.0,1.0,module,rechargable module carrying_case,78.0
23502,259785.0,Lucia,Silva,LuciaSilva2004@mail.biz,1125.0,3.0,contraption,organic contraption,375.0
23503,354347.0,Claire,Saito,Claire_Saito@gmail.com,30.0,2.0,mechanism,mechanism,15.0
23504,198860.0,Hanah,Watanabe,Hanah_Watanabe@inbox.com,100.0,1.0,device,extra-strength device,100.0
23505,104207.0,Alonso,Khoury,Alonso_Khoury@earthlink.com,75.0,4.0,mechanism,matte mechanism,18.75
23506,284485.0,Priya,Watanabe,PriyaWatanabe@earthlink.com,234.0,3.0,apparatus,reflective apparatus charger,78.0
23507,347604.0,Emily,Ahmad,EmilyAhmad1987@mail.com,42.9,10.0,widget,reflective widget warmer,4.29
23508,113266.0,Data,Kowalski,Data_Kowalski2001@mail.com,750.0,3.0,contraption,contraption,250.0
23509,385693.0,A,Gruber,A_Gruber@gmail.biz,114.4,2.0,instrument,reflective instrument,57.2
23510,31628.0,Jennifer,Miller,JenniferMiller1983@gmail.com,286.0,2.0,module,reflective module warmer,143.0
23511,315377.0,J,Robotson,JRobotson1951@gmail.com,412.5,3.0,module,miniature module storage_unit,137.5
23512,,E,Hopper,EHopper1952@outlook.com,,,,,
23513,219634.0,Hawa,Lopez,Hawa_Lopez1999@mail.edu,150.0,4.0,mechanism,mechanism storage_unit,37.5
23514,265456.0,Rebecca,McRobotFace,RebeccaMcRobotFace@earthlink.org,0.0,4.0,dongle,rechargable dongle how-to-manual,0.0
23515,341045.0,Marina,Ng,MarinaNg@yahoo.biz,60.0,4.0,mechanism,mechanism,15.0
23516,82166.0,Seo-yun,Novak,Seo-yunNovak@earthlink.com,33.0,1.0,module,miniature module carrying_case,33.0
23517,220290.0,R,Patel,RPatel@gmail.com,367.14,3.0,gadget,miniature gadget storage_unit,122.38
23518,79568.0,Lucas,Silva,LucasSilva@mail.edu,124.6,1.0,gadget,aerodynamic gadget,124.6
23519,,Botty,Brown,BottyBrown@inbox.net,,,,,
23520,186907.0,Ji-woo,Horvat,Ji-woo_Horvat@gmail.net,31.68,1.0,instrument,glossy instrument cleaner,31.68
23521,117684.0,Sakura,Liu,SakuraLiu@mail.org,0.0,3.0,instrument,fuzzy instrument how-to-manual,0.0
23522,306046.0,Camila,McRobot,CamilaMcRobot@earthlink.com,120.0,4.0,tool,extra-strength tool carrying_case,30.0
23523,41815.0,John,Taylor,JohnTaylor@outlook.net,17.82,11.0,widget,analog widget cleaner,1.62
23524,249976.0,Omar,Scientist,OmarScientist1967@mail.biz,660.0,2.0,apparatus,prize-winning apparatus,330.0
23525,216176.0,D,Acharya,D_Acharya1951@earthlink.biz,158.4,2.0,instrument,industrial-strength instrument cleaner,79.2
23526,12294.0,Data,Zhou,DataZhou1993@gmail.com,112.5,3.0,tool,organic tool,37.5
23527,67764.0,John,Hassan,JohnHassan@gmail.net,2700.0,3.0,apparatus,glossy apparatus storage_unit,900.0
23528,84481.0,E,Santos,E_Santos@outlook.org,200.0,4.0,device,device,50.0
23529,91760.0,Mosi,Jones,MosiJones@yahoo.com,58.5,3.0,mechanism,reflective mechanism,19.5
23530,63401.0,Ruth,Anand,Ruth_Anand1977@mail.com,16.2,1.0,dongle,analog dongle carrying_case,16.2
23531,93991.0,Marina,Rodriquez,MarinaRodriquez@gmail.info,114.4,2.0,instrument,reflective instrument,57.2
23532,364456.0,Camila,Murphy,CamilaMurphy1951@outlook.com,53.4,3.0,gadget,fuzzy gadget charger,17.8
23533,201859.0,George,Russell,GeorgeRussell@gmail.net,20.0,1.0,device,fuzzy device wrapper,20.0
23534,130760.0,M,Agarwal,MAgarwal@gmail.info,1200.0,4.0,apparatus,fuzzy apparatus,300.0
23535,267902.0,Noah,Miller,NoahMiller1976@earthlink.com,99.68,1.0,gadget,aerodynamic gadget refill,99.68
23536,109791.0,A,McRobotFace,AMcRobotFace@inbox.net,120.0,4.0,dongle,fuzzy dongle,30.0
23537,339764.0,John,Jones,John_Jones@earthlink.net,211.2,4.0,instrument,extra-strength instrument carrying_case,52.8
23538,254567.0,Camila,Mueller,CamilaMueller@earthlink.com,44.0,2.0,instrument,matte instrument wrapper,22.0
23539,5153.0,Elena,Hopper,ElenaHopper1955@inbox.com,75.0,2.0,tool,organic tool,37.5
23540,385592.0,Riko,Horvat,RikoHorvat1952@gmail.org,400.0,4.0,device,extra-strength device,100.0
23541,307254.0,A,Phillips,A_Phillips1950@inbox.net,27.0,1.0,device,analog device carrying_case,27.0
23542,269761.0,Sofia,Powell,Sofia_Powell1999@gmail.net,200.0,2.0,module,module,100.0
23543,,Diego,Sokolov,Diego_Sokolov@gmail.info,,,,,
23544,364987.0,H,Bertrand,H_Bertrand@gmail.com,0.0,3.0,widget,glossy widget how-to-manual,0.0
23545,331724.0,R,Bertrand,RBertrand@gmail.com,29.7,3.0,mechanism,digital mechanism cleaner,9.9
23546,350494.0,Anika,Mammadov,Anika_Mammadov1962@gmail.org,1350.0,3.0,apparatus,organic apparatus,450.0
23547,306737.0,Fatima,Webster,Fatima_Webster1984@mail.info,30.0,2.0,tool,tool cleaner,15.0
23548,225342.0,Bekim,Varga,Bekim_Varga@yahoo.com,450.0,3.0,module,organic module,150.0
23549,,Anika,Kim,AnikaKim@earthlink.net,,,,,
23550,,Arata,Santos,ArataSantos1963@earthlink.biz,,,,,
23551,,A,Sokolov,ASokolov@gmail.com,,,,,
23552,135895.0,Isabella,Lopez,Isabella_Lopez1973@outlook.info,15.84,6.0,widget,digital widget refill,2.64
23553,114509.0,Yuna,Smith,YunaSmith@inbox.com,14.4,4.0,widget,industrial-strength widget wrapper,3.6
23554,,Priya,Lewis,Priya_Lewis1994@gmail.info,,,,,
23555,,Nalah,Phillips,Nalah_Phillips1963@gmail.org,,,,,
23556,345189.0,Sunita,Computer,SunitaComputer@earthlink.com,93.75,1.0,tool,organic tool storage_unit,93.75
23557,283485.0,Riya,Davis,RiyaDavis1989@mail.net,120.0,4.0,dongle,dongle,30.0
23558,254722.0,Kobe,Robotson,Kobe_Robotson@outlook.edu,225.0,3.0,module,matte module cleaner,75.0
23559,,Maryam,Lopez,Maryam_Lopez@yahoo.com,,,,,
23560,362066.0,Camila,Petrov,Camila_Petrov1984@gmail.com,23.1,7.0,widget,digital widget,3.3
23561,273793.0,D,Silva,D_Silva@mail.net,165.0,3.0,module,prize-winning module opener,55.0
23562,117390.0,Pierre,Tamm,Pierre_Tamm@gmail.com,58.5,3.0,dongle,rechargable dongle opener,19.5
23563,,Maria,Patel,MariaPatel1992@inbox.org,,,,,
23564,376421.0,R,Robotson,R_Robotson1978@gmail.com,31.68,4.0,instrument,analog instrument charger,7.92
23565,302977.0,Y,Adams,YAdams@inbox.edu,440.0,4.0,module,prize-winning module,110.0
23566,,Victoria,Davis,VictoriaDavis@yahoo.com,,,,,
23567,169466.0,Jacob,Hopper,Jacob_Hopper@gmail.org,448.0,4.0,module,aerodynamic module refill,112.0
23568,262306.0,Zoe,Sargsyan,ZoeSargsyan1970@earthlink.com,0.0,4.0,mechanism,reflective mechanism how-to-manual,0.0
23569,,Ben,Varghese,Ben_Varghese@mail.com,,,,,
23570,75258.0,Lucas,Liu,LucasLiu1963@gmail.edu,54.0,3.0,tool,glossy tool cleaner,18.0
23571,277354.0,Elena,Schmidt,Elena_Schmidt@gmail.net,140.0,2.0,device,aerodynamic device,70.0
23572,166292.0,Yuna,Korhonen,Yuna_Korhonen1974@outlook.com,0.0,2.0,device,organic device how-to-manual,0.0
23573,47075.0,M,McRobot,MMcRobot1978@yahoo.info,90.0,3.0,mechanism,extra-strength mechanism,30.0
23574,,P,Mueller,PMueller2001@gmail.com,,,,,
23575,264010.0,Claire,Huang,ClaireHuang1960@outlook.edu,180.0,4.0,device,analog device,45.0
23576,,Emily,Khan,EmilyKhan@outlook.com,,,,,
23577,84276.0,Mary,Russell,MaryRussell1958@yahoo.com,178.0,4.0,gadget,gadget opener,44.5
23578,68499.0,Hanah,Miller,HanahMiller1971@earthlink.net,130.0,4.0,tool,rechargable tool,32.5
23579,,Youseff,Liu,Youseff_Liu@inbox.info,,,,,
23580,285212.0,Irene,Khan,Irene_Khan@gmail.com,78.0,1.0,module,reflective module cleaner,78.0
23581,137012.0,Sakura,Liu,SakuraLiu1952@earthlink.info,325.0,4.0,tool,reflective tool storage_unit,81.25
23582,184111.0,Camila,Amin,Camila_Amin2003@yahoo.com,18.0,3.0,mechanism,extra-strength mechanism charger,6.0
23583,263549.0,K,Freeman,K_Freeman1970@earthlink.edu,2437.5,3.0,contraption,rechargable contraption storage_unit,812.5
23584,397722.0,S,Korhonen,SKorhonen1969@gmail.org,0.0,1.0,device,rechargable device how-to-manual,0.0
23585,33255.0,Davit,Novak,DavitNovak@earthlink.com,22.0,4.0,tool,digital tool charger,5.5
23586,101974.0,Youseff,Kowalski,YouseffKowalski1993@gmail.com,27.0,1.0,mechanism,industrial-strength mechanism carrying_case,27.0
23587,6632.0,Jacob,Robotson,JacobRobotson@gmail.edu,2250.0,3.0,apparatus,apparatus storage_unit,750.0
23588,38963.0,Diego,Silva,Diego_Silva1974@earthlink.net,834.39,3.0,gadget,matte gadget storage_unit,278.13
23589,138146.0,Priya,Kruger,PriyaKruger@yahoo.biz,110.0,4.0,tool,digital tool,27.5
23590,241337.0,Maryam,Fourie,Maryam_Fourie1997@yahoo.com,66.0,8.0,widget,digital widget storage_unit,8.25
23591,,Marina,Agarwal,Marina_Agarwal@inbox.net,,,,,
23592,71607.0,H,Chopra,H_Chopra1978@outlook.biz,185.12,2.0,gadget,rechargable gadget refill,92.56
23593,107977.0,Y,Huang,Y_Huang1969@outlook.com,180.0,4.0,dongle,organic dongle,45.0
23594,270307.0,Data,Khoury,DataKhoury@mail.info,24.0,8.0,widget,matte widget refill,3.0
23595,32239.0,Alonso,Mammadov,Alonso_Mammadov@outlook.com,600.0,4.0,device,glossy device storage_unit,150.0
23596,14735.0,Elizabeth,Murphy,Elizabeth_Murphy1995@outlook.biz,30.0,3.0,tool,fuzzy tool wrapper,10.0
23597,58443.0,L,Liu,L_Liu@gmail.com,0.0,3.0,contraption,organic contraption how-to-manual,0.0
23598,293233.0,Grace,Evans,GraceEvans1999@mail.info,22.0,4.0,device,miniature device charger,5.5
23599,122881.0,Isabella,Schmidt,IsabellaSchmidt@outlook.com,308.0,2.0,instrument,aerodynamic instrument storage_unit,154.0
23600,150561.0,Peter,Khan,PeterKhan@inbox.com,19.44,12.0,widget,analog widget carrying_case,1.62
23601,227110.0,Adam,Patel,AdamPatel1972@gmail.com,42.0,2.0,dongle,aerodynamic dongle opener,21.0
23602,,S,Ahmad,S_Ahmad1990@yahoo.biz,,,,,
23603,217506.0,V,Sousa,VSousa@mail.edu,750.0,3.0,module,module storage_unit,250.0
23604,114430.0,Hawa,Pillay,HawaPillay@mail.biz,24.3,9.0,widget,analog widget,2.7
23605,45831.0,J,Novak,J_Novak1985@yahoo.edu,600.0,4.0,contraption,fuzzy contraption carrying_case,150.0
23606,367408.0,John,Ortiz,John_Ortiz@mail.com,99.0,3.0,device,digital device cleaner,33.0
23607,56175.0,Janelle,Petrov,Janelle_Petrov1975@outlook.com,135.0,3.0,tool,industrial-strength tool cleaner,45.0
23608,295596.0,Ben,Dubois,Ben_Dubois@gmail.com,18.0,6.0,widget,fuzzy widget,3.0
23609,106440.0,Riya,Lee,RiyaLee1950@gmail.biz,40.0,2.0,tool,tool refill,20.0
23610,262473.0,L,Lee,LLee@yahoo.biz,267.0,3.0,gadget,extra-strength gadget opener,89.0
23611,195563.0,Dot,Ng,DotNg1950@gmail.com,144.18,3.0,gadget,analog gadget cleaner,48.06
23612,229538.0,Nalah,Wilson,Nalah_Wilson1950@earthlink.biz,67.5,3.0,mechanism,organic mechanism,22.5
23613,385379.0,J,Schmidt,JSchmidt@gmail.biz,79.2,4.0,mechanism,glossy mechanism warmer,19.8
23614,296619.0,Jonas,Evans,JonasEvans1957@gmail.com,0.0,7.0,widget,rechargable widget how-to-manual,0.0
23615,,Isabella,Jones,IsabellaJones1988@earthlink.edu,,,,,
23616,271723.0,Elena,Diaz,ElenaDiaz1978@gmail.biz,10.0,2.0,tool,fuzzy tool charger,5.0
23617,271941.0,J,Brown,JBrown1997@outlook.edu,320.4,4.0,gadget,organic gadget carrying_case,80.1
23618,204322.0,S,Anand,SAnand1955@gmail.com,24.0,4.0,dongle,fuzzy dongle charger,6.0
23619,111158.0,Priya,McRobot,PriyaMcRobot1985@gmail.info,1980.0,3.0,apparatus,extra-strength apparatus warmer,660.0
23620,147674.0,Youseff,Lewis,YouseffLewis1981@gmail.com,132.0,4.0,dongle,digital dongle,33.0
23621,205252.0,Marina,Varghese,MarinaVarghese@gmail.com,23.76,1.0,instrument,analog instrument carrying_case,23.76
23622,20133.0,Isabella,Fourie,Isabella_Fourie@yahoo.org,90.0,4.0,tool,analog tool,22.5
23623,292142.0,N,Mammadov,NMammadov@earthlink.info,97.5,3.0,tool,rechargable tool,32.5
23624,35217.0,Youseff,Khan,YouseffKhan@yahoo.com,0.0,7.0,widget,matte widget how-to-manual,0.0
23625,1579.0,Khalid,Sousa,Khalid_Sousa1957@outlook.net,42.0,1.0,dongle,aerodynamic dongle,42.0
23626,226857.0,J,Rossi,J_Rossi@earthlink.org,0.0,10.0,widget,matte widget how-to-manual,0.0
23627,301195.0,Mary,Sokolov,Mary_Sokolov@gmail.org,390.0,3.0,module,rechargable module,130.0
23628,339405.0,M,Rodriquez,MRodriquez@earthlink.net,17.64,7.0,widget,aerodynamic widget carrying_case,2.52
23629,,Priya,Gonzalez,PriyaGonzalez@earthlink.edu,,,,,
